System,Type,Target_cm^-1,Pair_Density,Min_Distance
NV (Doherty+),defect,0.2763819095477387,0.0,15.854718090450957
NV (Doherty+),defect,0.30150753768844224,0.0,15.829592462310254
NV (Doherty+),defect,0.32663316582914576,0.0,15.804466834169551
NV (Doherty+),defect,0.35175879396984927,0.0,15.779341206028846
NV (Doherty+),defect,0.3768844221105528,0.0,15.754215577888143
NV (Doherty+),defect,0.4020100502512563,0.0,15.72908994974744
NV (Doherty+),defect,0.4271356783919598,0.0,15.703964321606737
NV (Doherty+),defect,0.45226130653266333,0.0,15.678838693466032
NV (Doherty+),defect,0.47738693467336685,0.0,15.653713065325329
NV (Doherty+),defect,0.5025125628140704,0.0,15.628587437184626
NV (Doherty+),defect,0.5276381909547739,0.0,15.603461809043923
NV (Doherty+),defect,0.5527638190954774,0.0,15.578336180903218
NV (Doherty+),defect,0.577889447236181,0.0,15.553210552762515
NV (Doherty+),defect,0.6030150753768845,0.0,15.528084924621812
NV (Doherty+),defect,0.628140703517588,0.0,15.502959296481109
NV (Doherty+),defect,0.6532663316582915,0.0,15.477833668340404
NV (Doherty+),defect,0.678391959798995,0.0,15.4527080401997
NV (Doherty+),defect,0.7035175879396985,0.0,15.427582412058998
NV (Doherty+),defect,0.7286432160804021,0.0,15.402456783918295
NV (Doherty+),defect,0.7537688442211056,0.0,15.37733115577759
NV (Doherty+),defect,0.7788944723618091,0.0,15.352205527636887
NV (Doherty+),defect,0.8040201005025126,0.0,15.327079899496184
NV (Doherty+),defect,0.8291457286432161,0.0,15.30195427135548
NV (Doherty+),defect,0.8542713567839196,0.0,15.276828643214776
NV (Doherty+),defect,0.8793969849246231,0.0,15.251703015074073
NV (Doherty+),defect,0.9045226130653267,0.0,15.22657738693337
NV (Doherty+),defect,0.9296482412060302,0.0,15.201451758792667
NV (Doherty+),defect,0.9547738693467337,0.0,15.176326130651962
NV (Doherty+),defect,0.9798994974874372,0.0,15.151200502511259
NV (Doherty+),defect,1.0050251256281408,0.0,15.126074874370556
NV (Doherty+),defect,1.0301507537688444,0.0,15.100949246229852
NV (Doherty+),defect,1.0552763819095479,0.0,15.075823618089148
NV (Doherty+),defect,1.0804020100502514,0.0,15.050697989948445
NV (Doherty+),defect,1.105527638190955,0.0,15.025572361807741
NV (Doherty+),defect,1.1306532663316584,0.0,15.000446733667038
NV (Doherty+),defect,1.155778894472362,0.0,14.975321105526334
NV (Doherty+),defect,1.1809045226130654,0.0,14.95019547738563
NV (Doherty+),defect,1.206030150753769,0.0,14.925069849244927
NV (Doherty+),defect,1.2311557788944725,0.0,14.899944221104224
NV (Doherty+),defect,1.256281407035176,0.0,14.87481859296352
NV (Doherty+),defect,1.2814070351758795,0.0,14.849692964822816
NV (Doherty+),defect,1.306532663316583,0.0,14.824567336682113
NV (Doherty+),defect,1.3316582914572865,0.0,14.79944170854141
NV (Doherty+),defect,1.35678391959799,0.0,14.774316080400705
NV (Doherty+),defect,1.3819095477386936,0.0,14.749190452260002
NV (Doherty+),defect,1.407035175879397,0.0,14.7240648241193
NV (Doherty+),defect,1.4321608040201006,0.0,14.698939195978596
NV (Doherty+),defect,1.4572864321608041,0.0,14.673813567837891
NV (Doherty+),defect,1.4824120603015076,0.0,14.648687939697188
NV (Doherty+),defect,1.5075376884422111,0.0,14.623562311556485
NV (Doherty+),defect,1.5326633165829147,0.0,14.598436683415782
NV (Doherty+),defect,1.5577889447236182,0.0,14.573311055275077
NV (Doherty+),defect,1.5829145728643217,0.0,14.548185427134374
NV (Doherty+),defect,1.6080402010050252,0.0,14.523059798993671
NV (Doherty+),defect,1.6331658291457287,0.0,14.497934170852968
NV (Doherty+),defect,1.6582914572864322,0.0,14.472808542712263
NV (Doherty+),defect,1.6834170854271358,0.0,14.44768291457156
NV (Doherty+),defect,1.7085427135678393,0.0,14.422557286430857
NV (Doherty+),defect,1.7336683417085428,0.0,14.397431658290154
NV (Doherty+),defect,1.7587939698492463,0.0,14.37230603014945
NV (Doherty+),defect,1.7839195979899498,0.0,14.347180402008746
NV (Doherty+),defect,1.8090452261306533,0.0,14.322054773868043
NV (Doherty+),defect,1.8341708542713568,0.0,14.29692914572734
NV (Doherty+),defect,1.8592964824120604,0.0,14.271803517586635
NV (Doherty+),defect,1.8844221105527639,0.0,14.246677889445932
NV (Doherty+),defect,1.9095477386934674,0.0,14.221552261305229
NV (Doherty+),defect,1.934673366834171,0.0,14.196426633164526
NV (Doherty+),defect,1.9597989949748744,0.0,14.171301005023821
NV (Doherty+),defect,1.984924623115578,0.0,14.146175376883118
NV (Doherty+),defect,2.0100502512562817,0.0,14.121049748742415
NV (Doherty+),defect,2.035175879396985,0.0,14.095924120601712
NV (Doherty+),defect,2.0603015075376887,0.0,14.070798492461007
NV (Doherty+),defect,2.085427135678392,0.0,14.045672864320304
NV (Doherty+),defect,2.1105527638190957,0.0,14.0205472361796
NV (Doherty+),defect,2.1356783919597992,0.0,13.995421608038896
NV (Doherty+),defect,2.1608040201005028,0.0,13.970295979898193
NV (Doherty+),defect,2.1859296482412063,0.0,13.94517035175749
NV (Doherty+),defect,2.21105527638191,0.0,13.920044723616787
NV (Doherty+),defect,2.2361809045226133,0.0,13.894919095476084
NV (Doherty+),defect,2.261306532663317,0.0,13.869793467335379
NV (Doherty+),defect,2.2864321608040203,0.0,13.844667839194676
NV (Doherty+),defect,2.311557788944724,0.0,13.819542211053973
NV (Doherty+),defect,2.3366834170854274,0.0,13.794416582913268
NV (Doherty+),defect,2.361809045226131,0.0,13.769290954772565
NV (Doherty+),defect,2.3869346733668344,0.0,13.744165326631862
NV (Doherty+),defect,2.412060301507538,0.0,13.719039698491159
NV (Doherty+),defect,2.4371859296482414,0.0,13.693914070350456
NV (Doherty+),defect,2.462311557788945,0.0,13.66878844220975
NV (Doherty+),defect,2.4874371859296485,0.0,13.643662814069048
NV (Doherty+),defect,2.512562814070352,0.0,13.618537185928345
NV (Doherty+),defect,2.5376884422110555,0.0,13.59341155778764
NV (Doherty+),defect,2.562814070351759,0.0,13.568285929646937
NV (Doherty+),defect,2.5879396984924625,0.0,13.543160301506234
NV (Doherty+),defect,2.613065326633166,0.0,13.51803467336553
NV (Doherty+),defect,2.6381909547738696,0.0,13.492909045224827
NV (Doherty+),defect,2.663316582914573,0.0,13.467783417084123
NV (Doherty+),defect,2.6884422110552766,0.0,13.44265778894342
NV (Doherty+),defect,2.71356783919598,0.0,13.417532160802716
NV (Doherty+),defect,2.7386934673366836,0.0,13.392406532662012
NV (Doherty+),defect,2.763819095477387,0.0,13.367280904521309
NV (Doherty+),defect,2.7889447236180906,0.0,13.342155276380605
NV (Doherty+),defect,2.814070351758794,0.0,13.317029648239902
NV (Doherty+),defect,2.8391959798994977,0.0,13.2919040200992
NV (Doherty+),defect,2.864321608040201,0.0,13.266778391958495
NV (Doherty+),defect,2.8894472361809047,0.0,13.241652763817791
NV (Doherty+),defect,2.9145728643216082,0.0,13.216527135677088
NV (Doherty+),defect,2.9396984924623117,0.0,13.191401507536384
NV (Doherty+),defect,2.9648241206030153,0.0,13.16627587939568
NV (Doherty+),defect,2.9899497487437188,0.0,13.141150251254977
NV (Doherty+),defect,3.0150753768844223,0.0,13.116024623114274
NV (Doherty+),defect,3.040201005025126,0.0,13.090898994973571
NV (Doherty+),defect,3.0653266331658293,0.0,13.065773366832866
NV (Doherty+),defect,3.090452261306533,0.0,13.040647738692163
NV (Doherty+),defect,3.1155778894472363,0.0,13.01552211055146
NV (Doherty+),defect,3.14070351758794,0.0,12.990396482410755
NV (Doherty+),defect,3.1658291457286434,0.0,12.965270854270052
NV (Doherty+),defect,3.190954773869347,0.0,12.94014522612935
NV (Doherty+),defect,3.2160804020100504,0.0,12.915019597988646
NV (Doherty+),defect,3.241206030150754,0.0,12.889893969847943
NV (Doherty+),defect,3.2663316582914574,0.0,12.864768341707238
NV (Doherty+),defect,3.291457286432161,0.0,12.839642713566535
NV (Doherty+),defect,3.3165829145728645,0.0,12.814517085425832
NV (Doherty+),defect,3.341708542713568,0.0,12.789391457285127
NV (Doherty+),defect,3.3668341708542715,0.0,12.764265829144424
NV (Doherty+),defect,3.391959798994975,0.0,12.739140201003721
NV (Doherty+),defect,3.4170854271356785,0.0,12.714014572863018
NV (Doherty+),defect,3.442211055276382,0.0,12.688888944722315
NV (Doherty+),defect,3.4673366834170856,0.0,12.66376331658161
NV (Doherty+),defect,3.492462311557789,0.0,12.638637688440907
NV (Doherty+),defect,3.5175879396984926,0.0,12.613512060300204
NV (Doherty+),defect,3.542713567839196,0.0,12.5883864321595
NV (Doherty+),defect,3.5678391959798996,0.0,12.563260804018796
NV (Doherty+),defect,3.592964824120603,0.0,12.538135175878093
NV (Doherty+),defect,3.6180904522613067,0.0,12.51300954773739
NV (Doherty+),defect,3.64321608040201,0.0,12.487883919596687
NV (Doherty+),defect,3.6683417085427137,0.0,12.462758291455982
NV (Doherty+),defect,3.693467336683417,0.0,12.437632663315279
NV (Doherty+),defect,3.7185929648241207,0.0,12.412507035174576
NV (Doherty+),defect,3.7437185929648242,0.0,12.387381407033871
NV (Doherty+),defect,3.7688442211055277,0.0,12.362255778893168
NV (Doherty+),defect,3.7939698492462313,0.0,12.337130150752465
NV (Doherty+),defect,3.819095477386935,0.0,12.312004522611762
NV (Doherty+),defect,3.8442211055276383,0.0,12.286878894471059
NV (Doherty+),defect,3.869346733668342,0.0,12.261753266330354
NV (Doherty+),defect,3.8944723618090453,0.0,12.23662763818965
NV (Doherty+),defect,3.919597989949749,0.0,12.211502010048948
NV (Doherty+),defect,3.9447236180904524,0.0,12.186376381908243
NV (Doherty+),defect,3.969849246231156,0.0,12.16125075376754
NV (Doherty+),defect,3.9949748743718594,0.0,12.136125125626837
NV (Doherty+),defect,4.020100502512563,0.0,12.110999497486134
NV (Doherty+),defect,4.045226130653266,0.0,12.08587386934543
NV (Doherty+),defect,4.07035175879397,0.0,12.060748241204726
NV (Doherty+),defect,4.0954773869346734,0.0,12.035622613064023
NV (Doherty+),defect,4.120603015075377,0.0,12.010496984923318
NV (Doherty+),defect,4.1457286432160805,0.0,11.985371356782615
NV (Doherty+),defect,4.170854271356784,0.0,11.960245728641912
NV (Doherty+),defect,4.1959798994974875,0.0,11.935120100501209
NV (Doherty+),defect,4.2211055276381915,0.0,11.909994472360506
NV (Doherty+),defect,4.2462311557788945,0.0,11.884868844219802
NV (Doherty+),defect,4.2713567839195985,0.0,11.859743216079098
NV (Doherty+),defect,4.296482412060302,0.0,11.834617587938395
NV (Doherty+),defect,4.3216080402010055,0.0,11.80949195979769
NV (Doherty+),defect,4.346733668341709,0.0,11.784366331656987
NV (Doherty+),defect,4.371859296482413,0.0,11.759240703516284
NV (Doherty+),defect,4.396984924623116,0.0,11.73411507537558
NV (Doherty+),defect,4.42211055276382,0.0,11.708989447234877
NV (Doherty+),defect,4.447236180904523,0.0,11.683863819094174
NV (Doherty+),defect,4.472361809045227,0.0,11.65873819095347
NV (Doherty+),defect,4.49748743718593,0.0,11.633612562812766
NV (Doherty+),defect,4.522613065326634,0.0,11.608486934672062
NV (Doherty+),defect,4.547738693467337,0.0,11.583361306531359
NV (Doherty+),defect,4.572864321608041,0.0,11.558235678390655
NV (Doherty+),defect,4.597989949748744,0.0,11.533110050249952
NV (Doherty+),defect,4.623115577889448,0.0,11.50798442210925
NV (Doherty+),defect,4.648241206030151,0.0,11.482858793968546
NV (Doherty+),defect,4.673366834170855,0.0,11.457733165827841
NV (Doherty+),defect,4.698492462311558,0.0,11.432607537687138
NV (Doherty+),defect,4.723618090452262,0.0,11.407481909546433
NV (Doherty+),defect,4.748743718592965,0.0,11.38235628140573
NV (Doherty+),defect,4.773869346733669,0.0,11.357230653265027
NV (Doherty+),defect,4.798994974874372,0.0,11.332105025124324
NV (Doherty+),defect,4.824120603015076,0.0,11.306979396983621
NV (Doherty+),defect,4.849246231155779,0.0,11.281853768842918
NV (Doherty+),defect,4.874371859296483,0.0,11.256728140702213
NV (Doherty+),defect,4.899497487437186,0.0,11.23160251256151
NV (Doherty+),defect,4.92462311557789,0.0,11.206476884420805
NV (Doherty+),defect,4.949748743718593,0.0,11.181351256280102
NV (Doherty+),defect,4.974874371859297,0.0,11.1562256281394
NV (Doherty+),defect,5.0,0.0,11.131099999998696
SiV (Doherty+),defect,0.0,0.0,8.0655
SiV (Doherty+),defect,0.02512562814070352,0.0,8.040374371859297
SiV (Doherty+),defect,0.05025125628140704,0.0,8.015248743718592
SiV (Doherty+),defect,0.07537688442211056,0.0,7.990123115577889
SiV (Doherty+),defect,0.10050251256281408,0.0,7.964997487437186
SiV (Doherty+),defect,0.1256281407035176,0.0,7.939871859296482
SiV (Doherty+),defect,0.15075376884422112,0.0,7.914746231155779
SiV (Doherty+),defect,0.17587939698492464,0.0,7.889620603015075
SiV (Doherty+),defect,0.20100502512562815,0.0,7.864494974874372
SiV (Doherty+),defect,0.22613065326633167,0.0,7.839369346733668
SiV (Doherty+),defect,0.2512562814070352,0.0,7.814243718592965
SiV (Doherty+),defect,0.2763819095477387,0.0,7.789118090452261
SiV (Doherty+),defect,0.30150753768844224,0.0,7.763992462311558
SiV (Doherty+),defect,0.32663316582914576,0.0,7.738866834170854
SiV (Doherty+),defect,0.35175879396984927,0.0,7.713741206030151
SiV (Doherty+),defect,0.3768844221105528,0.0,7.688615577889447
SiV (Doherty+),defect,0.4020100502512563,0.0,7.663489949748744
SiV (Doherty+),defect,0.4271356783919598,0.0,7.63836432160804
SiV (Doherty+),defect,0.45226130653266333,0.0,7.613238693467337
SiV (Doherty+),defect,0.47738693467336685,0.0,7.588113065326633
SiV (Doherty+),defect,0.5025125628140704,0.0,7.56298743718593
SiV (Doherty+),defect,0.5276381909547739,0.0,7.537861809045226
SiV (Doherty+),defect,0.5527638190954774,0.0,7.512736180904523
SiV (Doherty+),defect,0.577889447236181,0.0,7.487610552763819
SiV (Doherty+),defect,0.6030150753768845,0.0,7.462484924623116
SiV (Doherty+),defect,0.628140703517588,0.0,7.437359296482412
SiV (Doherty+),defect,0.6532663316582915,0.0,7.412233668341709
SiV (Doherty+),defect,0.678391959798995,0.0,7.387108040201005
SiV (Doherty+),defect,0.7035175879396985,0.0,7.361982412060302
SiV (Doherty+),defect,0.7286432160804021,0.0,7.336856783919598
SiV (Doherty+),defect,0.7537688442211056,0.0,7.311731155778895
SiV (Doherty+),defect,0.7788944723618091,0.0,7.286605527638191
SiV (Doherty+),defect,0.8040201005025126,0.0,7.261479899497488
SiV (Doherty+),defect,0.8291457286432161,0.0,7.236354271356784
SiV (Doherty+),defect,0.8542713567839196,0.0,7.211228643216081
SiV (Doherty+),defect,0.8793969849246231,0.0,7.186103015075377
SiV (Doherty+),defect,0.9045226130653267,0.0,7.160977386934674
SiV (Doherty+),defect,0.9296482412060302,0.0,7.13585175879397
SiV (Doherty+),defect,0.9547738693467337,0.0,7.1107261306532665
SiV (Doherty+),defect,0.9798994974874372,0.0,7.085600502512563
SiV (Doherty+),defect,1.0050251256281408,0.0,7.0604748743718595
SiV (Doherty+),defect,1.0301507537688444,0.0,7.0353492462311555
SiV (Doherty+),defect,1.0552763819095479,0.0,7.0102236180904525
SiV (Doherty+),defect,1.0804020100502514,0.0,6.9850979899497485
SiV (Doherty+),defect,1.105527638190955,0.0,6.959972361809045
SiV (Doherty+),defect,1.1306532663316584,0.0,6.9348467336683415
SiV (Doherty+),defect,1.155778894472362,0.0,6.909721105527638
SiV (Doherty+),defect,1.1809045226130654,0.0,6.8845954773869344
SiV (Doherty+),defect,1.206030150753769,0.0,6.859469849246231
SiV (Doherty+),defect,1.2311557788944725,0.0,6.834344221105527
SiV (Doherty+),defect,1.256281407035176,0.0,6.809218592964824
SiV (Doherty+),defect,1.2814070351758795,0.0,6.78409296482412
SiV (Doherty+),defect,1.306532663316583,0.0,6.758967336683417
SiV (Doherty+),defect,1.3316582914572865,0.0,6.733841708542713
SiV (Doherty+),defect,1.35678391959799,0.0,6.70871608040201
SiV (Doherty+),defect,1.3819095477386936,0.0,6.683590452261306
SiV (Doherty+),defect,1.407035175879397,0.0,6.658464824120603
SiV (Doherty+),defect,1.4321608040201006,0.0,6.633339195979899
SiV (Doherty+),defect,1.4572864321608041,0.0,6.608213567839196
SiV (Doherty+),defect,1.4824120603015076,0.0,6.583087939698492
SiV (Doherty+),defect,1.5075376884422111,0.0,6.557962311557789
SiV (Doherty+),defect,1.5326633165829147,0.0,6.532836683417085
SiV (Doherty+),defect,1.5577889447236182,0.0,6.507711055276382
SiV (Doherty+),defect,1.5829145728643217,0.0,6.482585427135678
SiV (Doherty+),defect,1.6080402010050252,0.0,6.457459798994975
SiV (Doherty+),defect,1.6331658291457287,0.0,6.432334170854271
SiV (Doherty+),defect,1.6582914572864322,0.0,6.407208542713568
SiV (Doherty+),defect,1.6834170854271358,0.0,6.382082914572864
SiV (Doherty+),defect,1.7085427135678393,0.0,6.356957286432161
SiV (Doherty+),defect,1.7336683417085428,0.0,6.331831658291457
SiV (Doherty+),defect,1.7587939698492463,0.0,6.306706030150754
SiV (Doherty+),defect,1.7839195979899498,0.0,6.28158040201005
SiV (Doherty+),defect,1.8090452261306533,0.0,6.256454773869347
SiV (Doherty+),defect,1.8341708542713568,0.0,6.231329145728643
SiV (Doherty+),defect,1.8592964824120604,0.0,6.20620351758794
SiV (Doherty+),defect,1.8844221105527639,0.0,6.181077889447236
SiV (Doherty+),defect,1.9095477386934674,0.0,6.155952261306533
SiV (Doherty+),defect,1.934673366834171,0.0,6.130826633165829
SiV (Doherty+),defect,1.9597989949748744,0.0,6.105701005025126
SiV (Doherty+),defect,1.984924623115578,0.0,6.080575376884422
SiV (Doherty+),defect,2.0100502512562817,0.0,6.055449748743719
SiV (Doherty+),defect,2.035175879396985,0.0,6.030324120603015
SiV (Doherty+),defect,2.0603015075376887,0.0,6.005198492462311
SiV (Doherty+),defect,2.085427135678392,0.0,5.980072864321608
SiV (Doherty+),defect,2.1105527638190957,0.0,5.954947236180905
SiV (Doherty+),defect,2.1356783919597992,0.0,5.929821608040201
SiV (Doherty+),defect,2.1608040201005028,0.0,5.904695979899497
SiV (Doherty+),defect,2.1859296482412063,0.0,5.879570351758794
SiV (Doherty+),defect,2.21105527638191,0.0,5.854444723618091
SiV (Doherty+),defect,2.2361809045226133,0.0,5.829319095477387
SiV (Doherty+),defect,2.261306532663317,0.0,5.804193467336683
SiV (Doherty+),defect,2.2864321608040203,0.0,5.77906783919598
SiV (Doherty+),defect,2.311557788944724,0.0,5.753942211055277
SiV (Doherty+),defect,2.3366834170854274,0.0,5.728816582914573
SiV (Doherty+),defect,2.361809045226131,0.0,5.703690954773869
SiV (Doherty+),defect,2.3869346733668344,0.0,5.678565326633166
SiV (Doherty+),defect,2.412060301507538,0.0,5.653439698492463
SiV (Doherty+),defect,2.4371859296482414,0.0,5.628314070351759
SiV (Doherty+),defect,2.462311557788945,0.0,5.603188442211055
SiV (Doherty+),defect,2.4874371859296485,0.0,5.578062814070352
SiV (Doherty+),defect,2.512562814070352,0.0,5.552937185929649
SiV (Doherty+),defect,2.5376884422110555,0.0,5.527811557788945
SiV (Doherty+),defect,2.562814070351759,0.0,5.502685929648241
SiV (Doherty+),defect,2.5879396984924625,0.0,5.477560301507538
SiV (Doherty+),defect,2.613065326633166,0.0,5.4524346733668345
SiV (Doherty+),defect,2.6381909547738696,0.0,5.427309045226131
SiV (Doherty+),defect,2.663316582914573,0.0,5.402183417085427
SiV (Doherty+),defect,2.6884422110552766,0.0,5.3770577889447235
SiV (Doherty+),defect,2.71356783919598,0.0,5.3519321608040205
SiV (Doherty+),defect,2.7386934673366836,0.0,5.3268065326633165
SiV (Doherty+),defect,2.763819095477387,0.0,5.3016809045226125
SiV (Doherty+),defect,2.7889447236180906,0.0,5.2765552763819095
SiV (Doherty+),defect,2.814070351758794,0.0,5.251429648241206
SiV (Doherty+),defect,2.8391959798994977,0.0,5.226304020100502
SiV (Doherty+),defect,2.864321608040201,0.0,5.2011783919597985
SiV (Doherty+),defect,2.8894472361809047,0.0,5.176052763819095
SiV (Doherty+),defect,2.9145728643216082,0.0,5.150927135678392
SiV (Doherty+),defect,2.9396984924623117,0.0,5.125801507537688
SiV (Doherty+),defect,2.9648241206030153,0.0,5.100675879396984
SiV (Doherty+),defect,2.9899497487437188,0.0,5.075550251256281
SiV (Doherty+),defect,3.0150753768844223,0.0,5.050424623115578
SiV (Doherty+),defect,3.040201005025126,0.0,5.025298994974874
SiV (Doherty+),defect,3.0653266331658293,0.0,5.00017336683417
SiV (Doherty+),defect,3.090452261306533,0.0,4.975047738693467
SiV (Doherty+),defect,3.1155778894472363,0.0,4.949922110552764
SiV (Doherty+),defect,3.14070351758794,0.0,4.92479648241206
SiV (Doherty+),defect,3.1658291457286434,0.0,4.899670854271356
SiV (Doherty+),defect,3.190954773869347,0.0,4.874545226130653
SiV (Doherty+),defect,3.2160804020100504,0.0,4.84941959798995
SiV (Doherty+),defect,3.241206030150754,0.0,4.824293969849246
SiV (Doherty+),defect,3.2663316582914574,0.0,4.799168341708542
SiV (Doherty+),defect,3.291457286432161,0.0,4.774042713567839
SiV (Doherty+),defect,3.3165829145728645,0.0,4.748917085427136
SiV (Doherty+),defect,3.341708542713568,0.0,4.723791457286432
SiV (Doherty+),defect,3.3668341708542715,0.0,4.698665829145728
SiV (Doherty+),defect,3.391959798994975,0.0,4.673540201005025
SiV (Doherty+),defect,3.4170854271356785,0.0,4.648414572864322
SiV (Doherty+),defect,3.442211055276382,0.0,4.623288944723618
SiV (Doherty+),defect,3.4673366834170856,0.0,4.598163316582914
SiV (Doherty+),defect,3.492462311557789,0.0,4.573037688442211
SiV (Doherty+),defect,3.5175879396984926,0.0,4.547912060301508
SiV (Doherty+),defect,3.542713567839196,0.0,4.522786432160804
SiV (Doherty+),defect,3.5678391959798996,0.0,4.4976608040201
SiV (Doherty+),defect,3.592964824120603,0.0,4.472535175879397
SiV (Doherty+),defect,3.6180904522613067,0.0,4.447409547738694
SiV (Doherty+),defect,3.64321608040201,0.0,4.42228391959799
SiV (Doherty+),defect,3.6683417085427137,0.0,4.397158291457286
SiV (Doherty+),defect,3.693467336683417,0.0,4.372032663316583
SiV (Doherty+),defect,3.7185929648241207,0.0,4.34690703517588
SiV (Doherty+),defect,3.7437185929648242,0.0,4.321781407035176
SiV (Doherty+),defect,3.7688442211055277,0.0,4.296655778894472
SiV (Doherty+),defect,3.7939698492462313,0.0,4.271530150753769
SiV (Doherty+),defect,3.819095477386935,0.0,4.246404522613066
SiV (Doherty+),defect,3.8442211055276383,0.0,4.221278894472362
SiV (Doherty+),defect,3.869346733668342,0.0,4.196153266331658
SiV (Doherty+),defect,3.8944723618090453,0.0,4.171027638190955
SiV (Doherty+),defect,3.919597989949749,0.0,4.145902010050252
SiV (Doherty+),defect,3.9447236180904524,0.0,4.120776381909548
SiV (Doherty+),defect,3.969849246231156,0.0,4.095650753768844
SiV (Doherty+),defect,3.9949748743718594,0.0,4.070525125628141
SiV (Doherty+),defect,4.020100502512563,0.0,4.045399497487437
SiV (Doherty+),defect,4.045226130653266,0.0,4.020273869346734
SiV (Doherty+),defect,4.07035175879397,0.0,3.9951482412060297
SiV (Doherty+),defect,4.0954773869346734,0.0,3.9700226130653267
SiV (Doherty+),defect,4.120603015075377,0.0,3.9448969849246227
SiV (Doherty+),defect,4.1457286432160805,0.0,3.9197713567839196
SiV (Doherty+),defect,4.170854271356784,0.0,3.8946457286432157
SiV (Doherty+),defect,4.1959798994974875,0.0,3.8695201005025126
SiV (Doherty+),defect,4.2211055276381915,0.0,3.8443944723618086
SiV (Doherty+),defect,4.2462311557788945,3.7025e-320,3.8192688442211056
SiV (Doherty+),defect,4.2713567839195985,5.2771936e-316,3.7941432160804016
SiV (Doherty+),defect,4.296482412060302,7.06134555305e-312,3.7690175879396985
SiV (Doherty+),defect,4.3216080402010055,8.87064132120723e-308,3.7438919597989946
SiV (Doherty+),defect,4.346733668341709,1.046178262551439e-303,3.7187663316582915
SiV (Doherty+),defect,4.371859296482413,1.158349146907953e-299,3.6936407035175876
SiV (Doherty+),defect,4.396984924623116,1.2040829106034199e-295,3.6685150753768845
SiV (Doherty+),defect,4.42211055276382,1.1750501985516998e-291,3.6433894472361805
SiV (Doherty+),defect,4.447236180904523,1.0765632888378946e-287,3.6182638190954775
SiV (Doherty+),defect,4.472361809045227,9.259890057659386e-284,3.5931381909547735
SiV (Doherty+),defect,4.49748743718593,7.477479186007835e-280,3.5680125628140704
SiV (Doherty+),defect,4.522613065326634,5.668755340657327e-276,3.5428869346733665
SiV (Doherty+),defect,4.547738693467337,4.034626461620552e-272,3.5177613065326634
SiV (Doherty+),defect,4.572864321608041,2.69588939217267e-268,3.4926356783919594
SiV (Doherty+),defect,4.597989949748744,1.6911569915725749e-264,3.4675100502512564
SiV (Doherty+),defect,4.623115577889448,9.959760592875946e-261,3.4423844221105524
SiV (Doherty+),defect,4.648241206030151,5.50677067874436e-257,3.4172587939698493
SiV (Doherty+),defect,4.673366834170855,2.85843421506135e-253,3.3921331658291454
SiV (Doherty+),defect,4.698492462311558,1.392972460265981e-249,3.3670075376884423
SiV (Doherty+),defect,4.723618090452262,6.372942164394381e-246,3.3418819095477383
SiV (Doherty+),defect,4.748743718592965,2.7372883079087702e-242,3.3167562814070353
SiV (Doherty+),defect,4.773869346733669,1.103784333914049e-238,3.2916306532663313
SiV (Doherty+),defect,4.798994974874372,4.178602189685192e-235,3.2665050251256282
SiV (Doherty+),defect,4.824120603015076,1.4851179507888707e-231,3.2413793969849243
SiV (Doherty+),defect,4.849246231155779,4.9553460211985716e-228,3.216253768844221
SiV (Doherty+),defect,4.874371859296483,1.5522802870059216e-224,3.1911281407035172
SiV (Doherty+),defect,4.899497487437186,4.565090767741031e-221,3.166002512562814
SiV (Doherty+),defect,4.92462311557789,1.2604099126963443e-217,3.14087688442211
SiV (Doherty+),defect,4.949748743718593,3.2670615872498752e-214,3.115751256281407
SiV (Doherty+),defect,4.974874371859297,7.950344561168226e-211,3.090625628140703
SiV (Doherty+),defect,5.0,1.8163423072348188e-207,3.0655
GeV (Doherty+),defect,0.0,0.0,8.0655
GeV (Doherty+),defect,0.02512562814070352,0.0,8.040374371859297
GeV (Doherty+),defect,0.05025125628140704,0.0,8.015248743718592
GeV (Doherty+),defect,0.07537688442211056,0.0,7.990123115577889
GeV (Doherty+),defect,0.10050251256281408,0.0,7.964997487437186
GeV (Doherty+),defect,0.1256281407035176,0.0,7.939871859296482
GeV (Doherty+),defect,0.15075376884422112,0.0,7.914746231155779
GeV (Doherty+),defect,0.17587939698492464,0.0,7.889620603015075
GeV (Doherty+),defect,0.20100502512562815,0.0,7.864494974874372
GeV (Doherty+),defect,0.22613065326633167,0.0,7.839369346733668
GeV (Doherty+),defect,0.2512562814070352,0.0,7.814243718592965
GeV (Doherty+),defect,0.2763819095477387,0.0,7.789118090452261
GeV (Doherty+),defect,0.30150753768844224,0.0,7.763992462311558
GeV (Doherty+),defect,0.32663316582914576,0.0,7.738866834170854
GeV (Doherty+),defect,0.35175879396984927,0.0,7.713741206030151
GeV (Doherty+),defect,0.3768844221105528,0.0,7.688615577889447
GeV (Doherty+),defect,0.4020100502512563,0.0,7.663489949748744
GeV (Doherty+),defect,0.4271356783919598,0.0,7.63836432160804
GeV (Doherty+),defect,0.45226130653266333,0.0,7.613238693467337
GeV (Doherty+),defect,0.47738693467336685,0.0,7.588113065326633
GeV (Doherty+),defect,0.5025125628140704,0.0,7.56298743718593
GeV (Doherty+),defect,0.5276381909547739,0.0,7.537861809045226
GeV (Doherty+),defect,0.5527638190954774,0.0,7.512736180904523
GeV (Doherty+),defect,0.577889447236181,0.0,7.487610552763819
GeV (Doherty+),defect,0.6030150753768845,0.0,7.462484924623116
